50,62,8,8,8,8,8,8,8,8,8,8,8,8,8,74,74,74,74,43,43,56,56,56,48,48,48,48,48,48,48,48,48,48,48,50,50,50,50,51,51,51,70,70,70,57,8,8,8,62,62,57,57,57,91,91,91,93,92,92,92,92,92,92,92,92,92,6,9,9,9,93,93,93,93,93,93,93,93,55,55,55,50,50,50,51,51,51,51,51,93,93,93,93,93,6,6,6,65,65,65,83,83,83,86,86,86,53,53,53,14,14,14,7,7,7,7,7,60,60,60,65,65,65,65,6,30,30,30,30,6,6,6,93,30,30,30,30,30,30,30,30,93,93,93,93,93,93,83,83,83,84,84,84	0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
91,91,91,92,92,92,65,65,65,83,83,83,14,14,14,53,53,53,86,86,86,51,51,51,50,50,50,9,9,9,93,93,93,93,6,6,6,92,92,92,55,55,55,7,7,7,7,7,7,7,7,60,60,60,65,65,65,30,30,30,6,6,6,6,93,93,93,30,30,30,83,84,84,84,83,83	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,6,91,91,91,91,91,91,91,92,92,92,92,92,93,93,93,93,92,93,92,92,55,6,6,6,9,9,9,9,51,51,51,65,65,65,65,65,83,83,83,53,53,53,53,53,53,14,14,14,86,86,86,86,55,55,50,50,50,51,51,51,7,7,7,7,7,7,7,7,60,60,60,65,65,65,30,30,30,30,30,6,6,6,93,93,93,30,30,30,83,83,83,84,84,84	0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,8,8,8,8,8,50,50,50,50,50,50,50,50,56,56,56,56,56,56,48,57,57,70,70,70,57,57,57,57,57,62,62,8,8,8,51,48,48,51,51,56,56,56,91,91,91,92,92,92,92,65,9,9,9,9,9,9,9,9,9,9,9,9,65,65,83,83,83,83,93,93,93,93,6,6,6,6,92,93,92,93,92,93,93,14,14,14,53,53,53,53,53,53,86,86,86,86,86,86,51,51,51,7,7,7,7,7,7,7,60,60,60,65,65,65,65,65,65,6,6,6,6,6,6,30,30,30,93,93,93,93,93,30,30,30,83,83,83,84,84,84,84	0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,8,8,8,8,48,48,48,48,48,48,48,48,8,8,8,50,50,50,50,50,50,50,50,56,56,56,56,56,51,51,51,62,62,62,62,62,62,62,62,62,70,70,70,57,57,57,57,8,8,8,8,8,8,8,91,91,91,91,91,92,92,92,92,93,93,93,93,93,6,6,6,92,65,65,65,65,65,65,9,9,9,9,9,93,93,93,83,83,83,83,83,83,83,83,83,83,93,93,6,6,6,92,92,92,14,55,50,50,50,51,53,53,53,92,92,92,55,55,55,55,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,14,14,14,86,86,86,86,86,86,86,86,86,86,92,92,92,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,7,7,7,60,60,60,65,65,65,30,30,30,6,6,6,6,30,30,30,30,30,30,93,93,93,93,93,93,30,30,30,30,30,30,30,30,83,83,83,84,84,84,84,83,83,83,83	0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
13,13,73,73,73,57,57,70,70,70,99,99,99,60,60,60,93,93,93,48,48,48,57,57,57	1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,51,51,51,51,51,51,50,50,50,50,62,62,62,62,95,95,95,95,95,62,73,73,73,13,13,13,15,62,62,62,15,15,15,62,57,70,62,62,62,62,99,99,99,60,60,60,93,93,93,48,48,48,57,57,57,57,57,57,57,57,57,57,93,70,70,93,93,93,93,93,93,93,93	0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1
62,62,62,62,62,62,62,62,62,62,62,95,95,95,95,95,95,95,70,70,70,70,70,99,60,60,60,60,60,60,60,60,99,99,99,99,99,99,99,99,99	0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0
73,73,73,73,73,73,73,13,13,13,15,15,15,56,56,56,56,56,51,51,51,51,51,51,51,62,62,62,62,62,95,95,95,95,95,95,95,95,95,95,95,57,93,70,70,70,99,99,99,99,99,57,57,57,57	1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1
70,70,70,48,48,48,48,48,48,48,48,48,51,51,51,51,51,51,51,51,51,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,99,99,99,99,99,99	1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0
70,70,70,99,99,99,99,57,60,60,48,48,60,60,60,60,93,93,93,48,48,48,57,57,57,57,57	1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
73,73,73,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,56,56,56,56,56,62,62,62,62,62,57,62,62,62,62,48,48,48,48,48,48,48,62,62,62,62,62,70,60,60,60,70,70,60,60,60	1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0
51,51,51,70,70,70,70,70,70,70,70,70	1,1,1,0,0,1,0,0,0,1,1,1
48,48,48,48,60,99,99,99,99,99,99,99,70,70,70,60,60,60,93,93,93,93,57,57,93,93,93,57,57,57,57	0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1
86,86,86,84,84,84,94,94,94,94,94,76,76,76,61,61,61,94,94,94,61,61,61,61,61,61,61,61	1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1
91,91,91,92,92,92,92,92,92,9,9,9,93,93,93,93,93,93,6,6,6,92,92,92,92,92,55,55,51,51,51,50,50,50,65,65,65,65,65,65,65,65,65,83,83,83,14,14,14,53,53,53,53,7,7,7,7,7,60,60,60,60,65,65,65,65,65,30,30,30,30,6,6,6,93,93,93,93,93,30,30,30,30,30,30,30,83,83,83,84,84,84	1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
77,76,76,76,94,94,94,95,95,95,95,95,20,20,20,67,67,67,77,77,59,59,59,59,56,56,56,84,84,84,84,55,55,55,53,53,53,83,83,83,83,66,66,66,76,76,76,49,49,49,86,86,86,86,86,86,86,94,94,94,61,61,61,61,61,61,61,61	1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
9,9,9,9,9,91,91,91,91,91,91,92,92,92,93,93,93,6,6,6,6,92,92,92,92,92,92,92,55,55,55,50,50,50,51,51,51,65,65,65,65,83,83,83,14,14,14,86,86,86,86,86,53,53,53,7,7,7,7,7,7,7,7,60,60,60,65,65,65,6,6,6,30,30,30,93,93,30,30,30,30,30,93,93,93,93,84,84,84,83,83,83	0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
91,91,91,92,92,92,92,9,9,9,93,93,93,65,65,65,83,83,83,53,53,53,86,86,86,14,14,14,6,6,6,92,92,92,50,50,50,55,55,55,55,55,55,55,55,51,51,51,7,7,7,60,60,60,65,65,65,65,65,65,65,30,30,30,6,6,6,93,30,30,30,93,93,84,84,84,83,83,83,83,83,83	1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
91,91,91,91,7,7,7,60,60,60,60,60,60,60,60,60,65,65,65,65,65,65,65,65,30,30,30,6,6,6,6,6,93,93,93,93,93,93,93,93,93,30,30,30,30,30,30,83,83,83,84,84,84	0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
8,8,8,8,8,8,48,48,48,48,48,48,56,56,56,56,56,50,50,50,50,50,62,62,62,51,51,51,51,51,51,51,51,51,51,51,62,62,62,62,62,62,62,8,8,8,8,8,8,70,70,70,70,70,70,70,57,51,51,51,51,51,60,60,60,60,74,74,74,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,60,60,91,91,91,91,91,92,92,92,9,9,9,9,9,9,93,93,93,6,6,6,6,92,92,92,92,92,92,92,7,7,7,7,7,7,60,60,60,65,65,65,65,65,65,65,30,30,30,30,30,6,6,6,93,93,93,30,30,30,83,83,83,83,83,83,84,84,84	0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
57,94,94,94,91,91,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,65,65,65,65,65,55,55,55,55,7,7,7,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,65,65,65,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,30,30,30,6,6,6,6,6,6,93,93,93,93,93,93,93,93,93,93,30,30,30,93,93,93,84,84,84,84,84,84,84,84,84,83,83,83,83,83,84,84,84,84,84	0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1
61,61,61,61,61,61,61,94,94,94,94,94,13,15,15,15,13,13,13,73,73,73,73,73	0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
93,60,60,60,70,70,70,70,99,99,99,99,99,48,57,57,57,57,57,99,99,99,93,93,57,57,57,48,48,48,48,48,93,93,93,93	0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1
95,95,57,70,99,60,60,60,93,93,93,70,70,70,70,48,99,99,99,99,99,99,99,99,99,57,57,57,57,57,57,57,57,48,48,48,48,48,48,48,48,48,57,57,57,57,57,48,48,48,48,48,48,48,48,48,48,48	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
73,73,73,13,13,13,15,15,15,15,15,48,48,48,99,99,99,50,50,50,62,62,62,62,62,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,70,70,70,70,70,70	1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1
50,50,50,50,50,50,50,50,50,62,95,95,95,95,62,62,60,99,99,99,60,60,60,93,93,93,70,70,70,93,93,93,57,57,57,57,48,48,48,48	0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
56,56,56,62,86,86,86,86,56,70,70,70,70,14,14,14,99,99,99,99	0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0
62,73,73,73,13,13,13,56,51,50,50,50,50,50,51,51,56,56,56,56,56,56,56,56,62,62,62,62,7,7,7,7,7,7,59,59,59	0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
73,73,73,95,95,95,95,95,62,62,62,62,51,51,51,51,51,51,51,51,51,51,56,56,56,56,62,62,62,62,62,62,62,62,62,62,62,62,13,13,13,13,13,13,15,15,15,57,57,57,70,70,70,99,99,99,93,93,93,48,48,48,48,99,99,99,99,60,60,60,60,60,60,60,60,60	1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0
95,73,73,73,73,73,73,73,73,73,73,73,73,15,62,13,13,13,13,15,15,15,15,15,15,15,15,15,56,56,56,15,15,15,15,15,15,15,70,70,70,48,86,86,86,86,86,93,93,86,86,86,86,14,14,14,14,14,14,14,14,14,14,14,14,56,57,57,57,57,57,57,57,57,57,99,99,99,99,99,99,99,99,99,99,70,70,70,70,70,56,56,56,56,60,48,48,48,48,48,48,48,48,48,48,48,60,60,60,60,48,48,48,48,48,48,48,51,51,51,51,51,51,51,51,51,95,51,51,51,51,51,51,51,51,51,51,60,93,60,60,60,60,60,60,60,60,60,60,62,62,60,60,60,60,60,60,60,60,60,48,48,48,48,48,48,48,48,48,51,51,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60	0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
91,91,91,92,92,92,92,92,92,92,9,9,9,92,92,93,92,55,55,55,55,55,55,55,55,55,51,51,51,51,50,50,50,50,50,50,6,6,6,92,92,92,93,93,93,93,65,65,65,65,65,83,83,83,83,83,83,14,14,14,53,53,53,7,7,7,7,7,7,7,7,7,7,7,7,7,60,60,60,60,60,65,65,65,65,30,30,30,6,6,6,93,93,93,93,93,93,93,30,30,30,93,93,93,83,83,83,84,84,84	1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20,20,20,67,67,67,77,77,77,59,59,59,59,59,59,55,86,49,49,49,66,66,66,55,55,55,55,55,55,94,94,76,76,76,76,76,76,95,95,95,95,95,95,95,95,56,56,56,56,56,56,76,76,76,76,76,94,94,84,84,84,84,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,53,53,53,83,83,83,61,61,61,94,94,94,94	1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
8,8,8,48,48,48,50,50,50,50,50,50,50,56,56,56,51,51,51,51,51,62,62,62,62,62,62,70,70,70,70,8,8,8,8,8,8,57,57,57,57,57,57,83,83,83,53,53,53,76,55,55,55,49,49,49,77,77,77,67,67,67,20,20,20,86,86,86,86,86,86,66,66,66,66,66,66,84,84,84,84,84,84,59,59,59,59,95,95,95,56,56,56,56,56,76,76,76,76,76,94,94,94,94,94,94,94,94,76,76,76,61,61,61,61,61,94,94,94	1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
17,17,17,56,56,56,56,56,56,50,50,50,50,50,51,51,51,95,95,95,95,95,95,95,95,91,91,91,92,92,92,92,92,92,92,84,84,84,84,84,84,84	1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1
76,76,76,40,40,40,14,86,86,86,86,86,86,86,86,84,84,84,77,77,77,94,94,94,59,59,59,56,56,56,49,49,49,53,53,53,83,83,83,67,67,67,55,55,16,16,16,70,70,70,70,70,70,14,20,20,20,95,55,95,95,95,76,61,94,94,94,61,61,61,61,61,61	1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1
50,50,50,50,50,50,50,50,50,56,56,56,56,51,51,51,51,51,51,62,62,73,73,73,13,13,13,13,13,13,13,13,15,15,15,15,15,15,70,70,70,70,60,60,60,60,60,60,60,60,60,99,99,99,99,99,99,99,99,99,95,95,95,95,62,62,62,62,62,62,93,93,57,60,60,60,60,60,60,60,60,60,60,48,48,48,48,48,48,48,93,93,93,93,57,57,57,57	0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
95,95,95,50,50,50,50,62,62,62,70,70,70,70,57,48,48,48,48,48,60,60,60,60,60,57,57,57,99,99,99,99,99,99,99,99,99,99,99,99,99,57,57,57,57,57,57,57,57,93,93,93,93,93,57,57,57,57,93,93,93,93,93,93,93,93,93	1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
14,14,14,14,14,14,14,14,14,14,14,14,14,95,15,15,15,73,73,73,50,50,50,50,56,51,51,51,51,51,51,51,62,56,56,95,95,95,95,95,95,95,95,62,62,62,62,62,62,62,62,62,13,13,13,70,70,70,60,48,48,48,99,99,99,99,99,93	0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
73,73,73,73,73,73,73,13,56,56,56,51,51,51,51,51,51,51,51,51,51,51,62,62,62,95,95,13,13,86,86,86,86,86,86,86,86,86,86,86,60,70,14,14,14,99,70,70,70,99,99,99,48	1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0
73,73,73,15,15,15,15,70,70,70,70,99,99,99,99,99,99,99,99,99,13,13,13,13,13,13,13,13,13,13,78,78,78,78,78,78,78,78,78,7,7,7,7,7,7,7,7,7,7,7,92,92,92,71,71,71,72,72,72,59,59,59,60,60,60	1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,56,50,50,50,50,50,56,56,56,62,62,62,62,62,62,95,62,62,62,62,62,62,62,62,95,95,95,95,95,95,95,95,73,73,73,15,15,15,15,13,13,13,99,99,99,99,99,99,99,99,99,60,99,70,70,70,70,70,70,70,70,70,48	0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0
73,73,73,73,50,50,50,50,50,50,56,56,56,13,13,13,13,13,95,56,56,56,56,56,62,62,51,51,51,51,62,62,62,62,62,62,62,62,51,51,51,62,62,70,62,62,62,62,51,51,51,51,51,51,62,70,70,70,70,70,62,62,62,62,62,62,62,14,14,14,95,95,95,95,99,99,99,99	0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
62,62,62,62,62,13,73,73,73,15,15,15,15,13,13,13,70,70,70,99,99,99,99,60,60,60,93,57,48,48,48,48,60,60,57,93,93,57,57,57,57,57,57,57,57,57,57,93,93,93,93,93	1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
99,99,99,99,99,99,99,99,99,60,70,70,70,93,93,57,60,93,57,60,60,60,60,57,57,57,57,57,93,93,93,93,93,93,93	0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1
51,51,51,56,56,56,56,56,56,56,50,50,50,95,95,95,62,62,62,62,70,70,70,86,86,86,86,57,57,57,57,86,86,86,86,86,86,86,86,99,99,99,99,99,99,99,99,60,60,60,60,60,60,48,48,48	1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
65,65,1,1,1,94,94,94,76,76,76,61,61,61,61,61,61,94,94,94	0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
95,95,95,62,62,62,15,13,13,13,13,13,73,73,73,15,15,15,57,70,70,70,93,93,93,60,60,60,48,48,48,48,99,99,99,62,62,62,62,62,57,57,57,57,57,57,57,57	1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1
95,50,50,50,56,56,56,56,56,95,95,95,51,51,51,56,56,56,56,56,56,56,62,62,62,95,95,95,62,62,73,73,73,13,13,13,15,15,15,15,15,15,15,15,15,15,15,70,70,70,99,99,99,99,99,99,99,99,99,99,99,99,99,99,60	0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0
